,id,lon,lat,isohrone
0,1,103.89337900000001,52.530001,"[(52.5256348, 103.884058), (52.5256348, 103.8846588), (52.5258064, 103.8851738), (52.5261497, 103.8851738), (52.5264931, 103.8848305), (52.5268364, 103.8848305), (52.5270081, 103.8853455), (52.5268364, 103.8858604), (52.5264931, 103.8862038), (52.5263214, 103.8867188), (52.5263214, 103.888092), (52.5264931, 103.888607), (52.5268364, 103.888607), (52.5270081, 103.888092), (52.5270081, 103.8874054), (52.5271797, 103.8868904), (52.527523, 103.8865471), (52.5278664, 103.8855171), (52.5282097, 103.8855171), (52.5288963, 103.8862038), (52.529068, 103.8867188), (52.529068, 103.8874054), (52.5292397, 103.8879204), (52.5299263, 103.888607), (52.5304413, 103.8887787), (52.5309563, 103.888607), (52.5311279, 103.888092), (52.5311279, 103.8874054), (52.5309563, 103.8868904), (52.5306129, 103.8865471), (52.5304413, 103.8860321), (52.5304413, 103.8853455), (52.5306129, 103.8848305), (52.5312996, 103.8841438), (52.5318146, 103.8839722), (52.5323296, 103.8841438), (52.5326729, 103.8844872), (52.5337029, 103.8848305), (52.5340462, 103.8851738), (52.5343895, 103.8851738), (52.5347328, 103.8848305), (52.5350761, 103.8848305), (52.5354195, 103.8858604), (52.5361061, 103.8865471), (52.5364494, 103.8865471), (52.5367928, 103.8862038), (52.5371361, 103.8862038), (52.5373077, 103.8867188), (52.5373077, 103.8874054), (52.5371361, 103.8879204), (52.5367928, 103.8882637), (52.5364494, 103.8892937), (52.5354195, 103.8903236), (52.5350761, 103.8913536), (52.5340462, 103.8916969), (52.5340462, 103.8920403), (52.5343895, 103.8923836), (52.5347328, 103.8934135), (52.5352478, 103.8935852), (52.5357628, 103.8934135), (52.5367928, 103.8923836), (52.5373077, 103.8922119), (52.5378227, 103.8923836), (52.5379944, 103.8928986), (52.5378227, 103.8934135), (52.5374794, 103.8937569), (52.5371361, 103.8947868), (52.5361061, 103.8951302), (52.5357628, 103.8961601), (52.5354195, 103.8965034), (52.5354195, 103.8968468), (52.5357628, 103.8971901), (52.5357628, 103.8975334), (52.5354195, 103.8978767), (52.5354195, 103.8982201), (52.5357628, 103.8985634), (52.5359344, 103.8990784), (52.5357628, 103.8995934), (52.5352478, 103.899765), (52.5347328, 103.8995934), (52.5343895, 103.8985634), (52.5340462, 103.8982201), (52.5337029, 103.8971901), (52.5333595, 103.8971901), (52.5326729, 103.8978767), (52.5326729, 103.8982201), (52.5330162, 103.8985634), (52.5331879, 103.8990784), (52.5331879, 103.9004517), (52.5330162, 103.9009666), (52.5326729, 103.9009666), (52.5323296, 103.8999367), (52.5319862, 103.8995934), (52.5318146, 103.8990784), (52.5318146, 103.8983917), (52.5316429, 103.8978767), (52.5312996, 103.8978767), (52.5311279, 103.8983917), (52.5311279, 103.8990784), (52.5309563, 103.8995934), (52.5306129, 103.8995934), (52.5302696, 103.89925), (52.5297546, 103.8990784), (52.529068, 103.8990784), (52.528553, 103.8989067), (52.5283813, 103.8983917), (52.528553, 103.8978767), (52.529583, 103.8968468), (52.5297546, 103.8963318), (52.5297546, 103.8942719), (52.5299263, 103.8935852), (52.530098, 103.8930702), (52.5297546, 103.8928986), (52.529068, 103.8928986), (52.528553, 103.8927269), (52.5282097, 103.8923836), (52.5276947, 103.8922119), (52.5271797, 103.8923836), (52.5271797, 103.8927269), (52.527523, 103.8930702), (52.5276947, 103.8935852), (52.5276947, 103.8949585), (52.5278664, 103.8954735), (52.5282097, 103.8958168), (52.5283813, 103.8963318), (52.5282097, 103.8968468), (52.5276947, 103.8970184), (52.5271797, 103.8968468), (52.5270081, 103.8963318), (52.5270081, 103.8949585), (52.5268364, 103.8944435), (52.5261497, 103.8937569), (52.5258064, 103.8937569), (52.5247765, 103.8947868), (52.5244331, 103.8947868), (52.5234032, 103.8937569), (52.5223732, 103.8934135), (52.5222015, 103.8928986), (52.5222015, 103.8922119), (52.5223732, 103.8916969), (52.5227165, 103.8913536), (52.5228882, 103.8908386), (52.5228882, 103.8887787), (52.5230598, 103.8882637), (52.5234032, 103.8882637), (52.5237465, 103.8892937), (52.5247765, 103.889637), (52.5251198, 103.8899803), (52.5254631, 103.8899803), (52.5256348, 103.8894653), (52.5256348, 103.8887787), (52.5254631, 103.8882637), (52.5244331, 103.8879204), (52.5242615, 103.8874054), (52.5242615, 103.8839722), (52.5244331, 103.8834572), (52.5249481, 103.8832855), (52.5254631, 103.8833714), (52.5256348, 103.8836288), (52.5256348, 103.884058)]"
1,2,103.877353,52.518073,"[(52.51688, 103.8701534), (52.5172234, 103.8704109), (52.5175667, 103.8714409), (52.51791, 103.8717842), (52.5180817, 103.8722992), (52.51791, 103.8728142), (52.517395, 103.8729858), (52.51688, 103.8728142), (52.5165367, 103.8724709), (52.5161934, 103.8724709), (52.5158501, 103.8735008), (52.5155067, 103.8738441), (52.5153351, 103.8743591), (52.5155067, 103.8748741), (52.5161934, 103.8755608), (52.5165367, 103.8755608), (52.51688, 103.8752174), (52.5172234, 103.8752174), (52.517395, 103.8757324), (52.517395, 103.8777924), (52.5175667, 103.8783073), (52.5185966, 103.8793373), (52.51894, 103.8803673), (52.5192833, 103.8803673), (52.5199699, 103.8796806), (52.5201416, 103.8791656), (52.5201416, 103.878479), (52.5199699, 103.877964), (52.5196266, 103.8776207), (52.5192833, 103.8765907), (52.51894, 103.8762474), (52.5185966, 103.8752174), (52.5182533, 103.8748741), (52.5180817, 103.8743591), (52.5182533, 103.8738441), (52.5187683, 103.8736725), (52.5192833, 103.8738441), (52.5196266, 103.8748741), (52.5199699, 103.8748741), (52.5209999, 103.8738441), (52.5213432, 103.8738441), (52.5215149, 103.8743591), (52.5213432, 103.8748741), (52.5209999, 103.8752174), (52.5208282, 103.8757324), (52.5208282, 103.8764191), (52.5209999, 103.8769341), (52.5213432, 103.8772774), (52.5215149, 103.8777924), (52.5215149, 103.878479), (52.5216866, 103.878994), (52.5220299, 103.878994), (52.5223732, 103.877964), (52.5228882, 103.8777924), (52.5249481, 103.8777924), (52.5254631, 103.877964), (52.5254631, 103.8783073), (52.5244331, 103.8786507), (52.5242615, 103.8791656), (52.5244331, 103.8796806), (52.5247765, 103.880024), (52.5249481, 103.8805389), (52.5247765, 103.8810539), (52.5244331, 103.8813972), (52.5240898, 103.8824272), (52.5230598, 103.8834572), (52.5230598, 103.8838005), (52.5240898, 103.8841438), (52.5240898, 103.8844872), (52.5230598, 103.8855171), (52.5230598, 103.8858604), (52.5234032, 103.8862038), (52.5235748, 103.8867188), (52.5235748, 103.888092), (52.5234032, 103.888607), (52.5223732, 103.8889503), (52.5220299, 103.8892937), (52.5216866, 103.8892937), (52.5206566, 103.8882637), (52.5203133, 103.8882637), (52.5199699, 103.8892937), (52.5192833, 103.8899803), (52.5187683, 103.890152), (52.5182533, 103.8899803), (52.51791, 103.889637), (52.5175667, 103.889637), (52.517395, 103.890152), (52.517395, 103.8915253), (52.5172234, 103.8920403), (52.5167084, 103.8922119), (52.5161934, 103.8920403), (52.5158501, 103.8910103), (52.5148201, 103.8899803), (52.5144768, 103.8889503), (52.5134468, 103.888607), (52.5132751, 103.888092), (52.5132751, 103.8874054), (52.5134468, 103.8868904), (52.5137901, 103.8865471), (52.5137901, 103.8862038), (52.5134468, 103.8858604), (52.5132751, 103.8853455), (52.5132751, 103.8839722), (52.5131035, 103.8834572), (52.5127602, 103.8831139), (52.5127602, 103.8827705), (52.5137901, 103.8824272), (52.5141335, 103.8820839), (52.5146484, 103.8819122), (52.5151634, 103.8820839), (52.5155067, 103.8824272), (52.5158501, 103.8824272), (52.5160217, 103.8819122), (52.5160217, 103.8798523), (52.5158501, 103.8793373), (52.5148201, 103.878994), (52.5146484, 103.878479), (52.5148201, 103.877964), (52.5151634, 103.8776207), (52.5153351, 103.8771057), (52.5151634, 103.8765907), (52.5144768, 103.8759041), (52.5141335, 103.8759041), (52.5139618, 103.8764191), (52.5139618, 103.8777924), (52.5137901, 103.8783073), (52.5127602, 103.8786507), (52.5117302, 103.8796806), (52.5113869, 103.8796806), (52.5112152, 103.8791656), (52.5112152, 103.8771057), (52.5113869, 103.8765907), (52.5117302, 103.8762474), (52.5119019, 103.8757324), (52.5117302, 103.8752174), (52.5113869, 103.8748741), (52.5112152, 103.8743591), (52.5113869, 103.8738441), (52.5117302, 103.8735008), (52.5119019, 103.8729858), (52.5119019, 103.8722992), (52.5120735, 103.8717842), (52.5127602, 103.8710976), (52.5132751, 103.8709259), (52.5137901, 103.8710976), (52.5141335, 103.8714409), (52.5144768, 103.8714409), (52.5151634, 103.8707542), (52.5155067, 103.8697243), (52.5160217, 103.8695526), (52.5165367, 103.8696384), (52.51688, 103.8701534)]"
2,3,103.87356199999999,52.520577,"[(52.5201416, 103.8655186), (52.5201416, 103.8661194), (52.5199699, 103.8666344), (52.5196266, 103.8669777), (52.5192833, 103.8680077), (52.51894, 103.868351), (52.5187683, 103.868866), (52.51894, 103.869381), (52.5196266, 103.8700676), (52.5206566, 103.8704109), (52.5208282, 103.8709259), (52.5206566, 103.8714409), (52.5203133, 103.8717842), (52.5201416, 103.8722992), (52.5201416, 103.8729858), (52.5203133, 103.8736725), (52.5206566, 103.8740158), (52.5209999, 103.8738441), (52.5213432, 103.8735008), (52.5216866, 103.8724709), (52.5220299, 103.8721275), (52.5222015, 103.8716125), (52.5222015, 103.8702393), (52.5223732, 103.8697243), (52.5227165, 103.869381), (52.5230598, 103.868351), (52.5235748, 103.8681793), (52.5240898, 103.868351), (52.5240898, 103.8686943), (52.5237465, 103.8690376), (52.5235748, 103.8695526), (52.5235748, 103.8709259), (52.5234032, 103.8714409), (52.5230598, 103.8717842), (52.5227165, 103.8728142), (52.5223732, 103.8731575), (52.5220299, 103.8741875), (52.5209999, 103.8752174), (52.5208282, 103.8757324), (52.5208282, 103.8764191), (52.5209999, 103.8769341), (52.5213432, 103.8772774), (52.5215149, 103.8777924), (52.5215149, 103.878479), (52.5216866, 103.878994), (52.5220299, 103.878994), (52.5223732, 103.877964), (52.5228882, 103.8777924), (52.5235748, 103.8777924), (52.5240898, 103.877964), (52.5242615, 103.878479), (52.5242615, 103.8798523), (52.5240898, 103.8803673), (52.5237465, 103.8807106), (52.5235748, 103.8812256), (52.5235748, 103.8825989), (52.5234032, 103.8831139), (52.5230598, 103.8834572), (52.5228882, 103.8839722), (52.5228882, 103.8853455), (52.5227165, 103.8858604), (52.5223732, 103.8858604), (52.5216866, 103.8851738), (52.5215149, 103.8846588), (52.5215149, 103.8839722), (52.5213432, 103.8834572), (52.5209999, 103.8834572), (52.5206566, 103.8838005), (52.5201416, 103.8839722), (52.5196266, 103.8838005), (52.51894, 103.8831139), (52.5187683, 103.8825989), (52.5187683, 103.8819122), (52.51894, 103.8813972), (52.5192833, 103.8810539), (52.5196266, 103.880024), (52.5199699, 103.8796806), (52.5201416, 103.8791656), (52.5201416, 103.878479), (52.5199699, 103.877964), (52.5196266, 103.8776207), (52.5192833, 103.8765907), (52.51894, 103.8762474), (52.5185966, 103.8752174), (52.5175667, 103.8741875), (52.5172234, 103.8731575), (52.5165367, 103.8724709), (52.5161934, 103.8724709), (52.5158501, 103.8735008), (52.5155067, 103.8738441), (52.5153351, 103.8743591), (52.5155067, 103.8748741), (52.5158501, 103.8752174), (52.5160217, 103.8757324), (52.5158501, 103.8762474), (52.5153351, 103.8764191), (52.5148201, 103.8762474), (52.5144768, 103.8759041), (52.5141335, 103.8759041), (52.5137901, 103.8769341), (52.5134468, 103.8769341), (52.5127602, 103.8762474), (52.5127602, 103.8759041), (52.5131035, 103.8755608), (52.5132751, 103.8750458), (52.5132751, 103.8729858), (52.5134468, 103.8724709), (52.5144768, 103.8714409), (52.5146484, 103.8709259), (52.5144768, 103.8704109), (52.5134468, 103.869381), (52.5132751, 103.868866), (52.5132751, 103.8681793), (52.5131035, 103.8676643), (52.5127602, 103.867321), (52.5125885, 103.866806), (52.5125885, 103.8661194), (52.5127602, 103.8656044), (52.5131035, 103.8656044), (52.5141335, 103.8666344), (52.5151634, 103.8669777), (52.5155067, 103.8680077), (52.5161934, 103.8686943), (52.5165367, 103.8686943), (52.51791, 103.867321), (52.5180817, 103.866806), (52.5180817, 103.8661194), (52.5182533, 103.8656044), (52.51894, 103.8649178), (52.519455, 103.8647461), (52.5199699, 103.8648319), (52.5201416, 103.8650894), (52.5201416, 103.8655186)]"
3,4,103.876948,52.516966000000004,"[(52.5141335, 103.8674068), (52.5144768, 103.8676643), (52.5148201, 103.8680077), (52.5158501, 103.868351), (52.5161934, 103.8686943), (52.5165367, 103.8686943), (52.5175667, 103.8676643), (52.51791, 103.8676643), (52.5185966, 103.868351), (52.5187683, 103.868866), (52.5187683, 103.8695526), (52.5185966, 103.8700676), (52.5175667, 103.8704109), (52.5175667, 103.8707542), (52.5185966, 103.8710976), (52.5187683, 103.8716125), (52.5187683, 103.8743591), (52.5185966, 103.8748741), (52.5182533, 103.8748741), (52.5175667, 103.8741875), (52.5172234, 103.8731575), (52.5165367, 103.8724709), (52.5161934, 103.8724709), (52.5158501, 103.8735008), (52.5155067, 103.8738441), (52.5153351, 103.8743591), (52.5155067, 103.8748741), (52.5161934, 103.8755608), (52.5165367, 103.8755608), (52.51688, 103.8752174), (52.5172234, 103.8752174), (52.517395, 103.8757324), (52.517395, 103.8777924), (52.5175667, 103.8783073), (52.5185966, 103.8793373), (52.51894, 103.8803673), (52.5192833, 103.8803673), (52.5199699, 103.8796806), (52.5201416, 103.8791656), (52.5201416, 103.878479), (52.5199699, 103.877964), (52.5196266, 103.8776207), (52.519455, 103.8771057), (52.5196266, 103.8765907), (52.5201416, 103.8764191), (52.5206566, 103.8765907), (52.5213432, 103.8772774), (52.5215149, 103.8777924), (52.5215149, 103.878479), (52.5216866, 103.878994), (52.5220299, 103.878994), (52.5223732, 103.877964), (52.5228882, 103.8777924), (52.5234032, 103.877964), (52.5235748, 103.878479), (52.5235748, 103.8791656), (52.5234032, 103.8796806), (52.5223732, 103.880024), (52.5223732, 103.8803673), (52.5227165, 103.8807106), (52.5227165, 103.8810539), (52.5223732, 103.8813972), (52.5222015, 103.8819122), (52.5222015, 103.8839722), (52.5220299, 103.8846588), (52.5216866, 103.8853455), (52.5213432, 103.8858604), (52.5203133, 103.8862038), (52.5199699, 103.8872337), (52.519455, 103.8874054), (52.51894, 103.8872337), (52.5185966, 103.8868904), (52.5182533, 103.8868904), (52.51791, 103.8879204), (52.5175667, 103.8879204), (52.5172234, 103.8875771), (52.51688, 103.8875771), (52.5165367, 103.888607), (52.5161934, 103.888607), (52.5160217, 103.888092), (52.5160217, 103.8874054), (52.5158501, 103.8868904), (52.5155067, 103.8868904), (52.5151634, 103.8872337), (52.5146484, 103.8874054), (52.5139618, 103.8874054), (52.5134468, 103.8872337), (52.5134468, 103.8868904), (52.5137901, 103.8865471), (52.5137901, 103.8862038), (52.5134468, 103.8858604), (52.5132751, 103.8853455), (52.5134468, 103.8848305), (52.5137901, 103.8844872), (52.5139618, 103.8839722), (52.5139618, 103.8825989), (52.5141335, 103.8820839), (52.5146484, 103.8819122), (52.5151634, 103.8820839), (52.5155067, 103.8824272), (52.5158501, 103.8824272), (52.5160217, 103.8819122), (52.5160217, 103.8798523), (52.5158501, 103.8793373), (52.5148201, 103.878994), (52.5146484, 103.878479), (52.5148201, 103.877964), (52.5151634, 103.8776207), (52.5153351, 103.8771057), (52.5151634, 103.8765907), (52.5144768, 103.8759041), (52.5141335, 103.8759041), (52.5139618, 103.8764191), (52.5139618, 103.8777924), (52.5137901, 103.8783073), (52.5127602, 103.8786507), (52.5125885, 103.8791656), (52.5127602, 103.8796806), (52.5131035, 103.880024), (52.5132751, 103.8805389), (52.5132751, 103.8819122), (52.5131035, 103.8824272), (52.5125885, 103.8825989), (52.5120735, 103.8824272), (52.5117302, 103.8813972), (52.5112152, 103.8812256), (52.5105286, 103.8812256), (52.5100136, 103.8810539), (52.5100136, 103.8807106), (52.5103569, 103.8803673), (52.5105286, 103.8798523), (52.5105286, 103.878479), (52.5103569, 103.877964), (52.5100136, 103.8776207), (52.5098419, 103.8771057), (52.5100136, 103.8765907), (52.5107002, 103.8759041), (52.5110435, 103.8759041), (52.5113869, 103.8762474), (52.5117302, 103.8762474), (52.5119019, 103.8757324), (52.5117302, 103.8752174), (52.5113869, 103.8748741), (52.5112152, 103.8743591), (52.5113869, 103.8738441), (52.5117302, 103.8735008), (52.5119019, 103.8729858), (52.5119019, 103.8722992), (52.5120735, 103.8717842), (52.5124168, 103.8714409), (52.5125885, 103.8709259), (52.5125885, 103.8702393), (52.5127602, 103.8697243), (52.5131035, 103.869381), (52.5132751, 103.868866), (52.5132751, 103.8674927), (52.5134468, 103.8669777), (52.5137901, 103.8668919), (52.5141335, 103.8674068)]"
4,5,103.869016,52.51254300000001,"[(52.5132751, 103.8579655), (52.5132751, 103.8592529), (52.5131035, 103.8597679), (52.5127602, 103.8601112), (52.5127602, 103.8604546), (52.5131035, 103.8607979), (52.5134468, 103.8618279), (52.5141335, 103.8625145), (52.5144768, 103.8625145), (52.5151634, 103.8618279), (52.5151634, 103.8614845), (52.5148201, 103.8611412), (52.5144768, 103.8601112), (52.5141335, 103.8597679), (52.5139618, 103.8592529), (52.5141335, 103.8587379), (52.5146484, 103.8585663), (52.5151634, 103.8587379), (52.5153351, 103.8592529), (52.5153351, 103.8599396), (52.5155067, 103.8604546), (52.5158501, 103.8604546), (52.5161934, 103.8594246), (52.51688, 103.8587379), (52.5172234, 103.8587379), (52.5175667, 103.8590813), (52.5185966, 103.8594246), (52.5187683, 103.8599396), (52.5187683, 103.8613129), (52.5185966, 103.8618279), (52.5161934, 103.8642311), (52.5160217, 103.8647461), (52.5161934, 103.8652611), (52.5172234, 103.866291), (52.5175667, 103.866806), (52.51791, 103.8674927), (52.5182533, 103.8680077), (52.5185966, 103.868351), (52.5187683, 103.868866), (52.5187683, 103.8695526), (52.5185966, 103.8700676), (52.5175667, 103.8704109), (52.5175667, 103.8707542), (52.5185966, 103.8710976), (52.5187683, 103.8716125), (52.5187683, 103.8743591), (52.5185966, 103.8748741), (52.5182533, 103.8748741), (52.5175667, 103.8741875), (52.5172234, 103.8731575), (52.5165367, 103.8724709), (52.5161934, 103.8724709), (52.5158501, 103.8735008), (52.5155067, 103.8738441), (52.5153351, 103.8743591), (52.5153351, 103.8750458), (52.5151634, 103.8755608), (52.5146484, 103.8757324), (52.5139618, 103.8759041), (52.5132751, 103.8762474), (52.5127602, 103.8765907), (52.5125885, 103.8771057), (52.5125885, 103.8777924), (52.5124168, 103.8783073), (52.5120735, 103.8786507), (52.5119019, 103.8791656), (52.5119019, 103.8798523), (52.5117302, 103.8803673), (52.5112152, 103.8805389), (52.5107002, 103.8803673), (52.5103569, 103.880024), (52.5093269, 103.8796806), (52.5089836, 103.8786507), (52.5086403, 103.8783073), (52.508297, 103.8772774), (52.5079536, 103.8769341), (52.5076103, 103.8759041), (52.5065804, 103.8748741), (52.506237, 103.8738441), (52.5058937, 103.8735008), (52.505722, 103.8729858), (52.5058937, 103.8724709), (52.506237, 103.8721275), (52.5064087, 103.8716125), (52.506237, 103.8710976), (52.5058937, 103.8707542), (52.5058937, 103.8704109), (52.5069237, 103.8700676), (52.507267, 103.8697243), (52.5076103, 103.8697243), (52.5079536, 103.8700676), (52.508297, 103.8700676), (52.5086403, 103.8697243), (52.5091553, 103.8695526), (52.5098419, 103.8695526), (52.5103569, 103.869381), (52.5105286, 103.868866), (52.5103569, 103.868351), (52.5100136, 103.8680077), (52.5098419, 103.8674927), (52.5096703, 103.866806), (52.5093269, 103.8664627), (52.5089836, 103.8666344), (52.508297, 103.867321), (52.507267, 103.8676643), (52.5069237, 103.8680077), (52.5065804, 103.8680077), (52.5064087, 103.8674927), (52.5065804, 103.8669777), (52.5069237, 103.8666344), (52.5069237, 103.866291), (52.5065804, 103.8659477), (52.5064087, 103.8654327), (52.5065804, 103.8649178), (52.5076103, 103.8645744), (52.507782, 103.8640594), (52.5076103, 103.8635445), (52.5065804, 103.8625145), (52.5064087, 103.8619995), (52.5064087, 103.8613129), (52.5065804, 103.8607979), (52.5069237, 103.8604546), (52.5070953, 103.8599396), (52.5070953, 103.8592529), (52.507267, 103.8587379), (52.508297, 103.8583946), (52.5086403, 103.8580513), (52.5089836, 103.8580513), (52.5091553, 103.8585663), (52.5089836, 103.8590813), (52.5086403, 103.8594246), (52.5086403, 103.8597679), (52.5096703, 103.8601112), (52.5100136, 103.8604546), (52.5103569, 103.8604546), (52.5105286, 103.8599396), (52.5105286, 103.8578796), (52.5107002, 103.8573647), (52.5110435, 103.8573647), (52.5113869, 103.8583946), (52.5117302, 103.8583946), (52.5120735, 103.8573647), (52.5125885, 103.857193), (52.5131035, 103.8572788), (52.5132751, 103.8575363), (52.5132751, 103.8579655)]"
5,6,103.88830300000001,52.529656,"[(52.5319862, 103.8811398), (52.5325012, 103.8812256), (52.5330162, 103.8813972), (52.5331879, 103.8819122), (52.5331879, 103.8825989), (52.5330162, 103.8831139), (52.5319862, 103.8834572), (52.5319862, 103.8838005), (52.5326729, 103.8844872), (52.5337029, 103.8848305), (52.5343895, 103.8855171), (52.5345612, 103.8860321), (52.5343895, 103.8865471), (52.5340462, 103.8868904), (52.5338745, 103.8874054), (52.5338745, 103.888092), (52.5340462, 103.888607), (52.5345612, 103.8887787), (52.5350761, 103.888607), (52.5354195, 103.8882637), (52.5359344, 103.888092), (52.5364494, 103.8882637), (52.5366211, 103.8887787), (52.5364494, 103.8892937), (52.5354195, 103.8903236), (52.5350761, 103.8913536), (52.5340462, 103.8916969), (52.5340462, 103.8920403), (52.5343895, 103.8923836), (52.5347328, 103.8934135), (52.5357628, 103.8937569), (52.5359344, 103.8942719), (52.5359344, 103.8956451), (52.5357628, 103.8961601), (52.5354195, 103.8965034), (52.5352478, 103.8970184), (52.5352478, 103.8977051), (52.5350761, 103.8982201), (52.5345612, 103.8983917), (52.5340462, 103.8982201), (52.5338745, 103.8977051), (52.5338745, 103.8970184), (52.5337029, 103.8965034), (52.5331879, 103.8963318), (52.5326729, 103.8965034), (52.5323296, 103.8975334), (52.5318146, 103.8977051), (52.5311279, 103.8977051), (52.5306129, 103.8975334), (52.5304413, 103.8970184), (52.5306129, 103.8965034), (52.5316429, 103.8954735), (52.5318146, 103.8949585), (52.5318146, 103.8942719), (52.5316429, 103.8937569), (52.5306129, 103.8934135), (52.5302696, 103.8930702), (52.5297546, 103.8928986), (52.529068, 103.8928986), (52.528553, 103.8927269), (52.5282097, 103.8916969), (52.5278664, 103.8913536), (52.5276947, 103.8908386), (52.5278664, 103.8903236), (52.5282097, 103.8899803), (52.5282097, 103.889637), (52.527523, 103.8889503), (52.5271797, 103.8889503), (52.5264931, 103.889637), (52.5264931, 103.8899803), (52.5268364, 103.8903236), (52.5270081, 103.8908386), (52.5268364, 103.8913536), (52.5263214, 103.8915253), (52.5258064, 103.8913536), (52.5254631, 103.8903236), (52.5251198, 103.8903236), (52.5247765, 103.890667), (52.5242615, 103.8908386), (52.5237465, 103.890667), (52.5234032, 103.889637), (52.5223732, 103.888607), (52.5222015, 103.888092), (52.5222015, 103.8867188), (52.5223732, 103.8862038), (52.5227165, 103.8858604), (52.5228882, 103.8853455), (52.5228882, 103.8846588), (52.5230598, 103.8841438), (52.5234032, 103.8838005), (52.5235748, 103.8832855), (52.5235748, 103.8812256), (52.5237465, 103.8807106), (52.5242615, 103.8805389), (52.5247765, 103.8807106), (52.5251198, 103.8817406), (52.5254631, 103.8820839), (52.5254631, 103.8824272), (52.5251198, 103.8827705), (52.5251198, 103.8831139), (52.5254631, 103.8834572), (52.5256348, 103.8839722), (52.5256348, 103.8846588), (52.5258064, 103.8851738), (52.5261497, 103.8851738), (52.5264931, 103.8841438), (52.5271797, 103.8834572), (52.527523, 103.8834572), (52.5278664, 103.8838005), (52.5282097, 103.8838005), (52.5283813, 103.8832855), (52.5283813, 103.8819122), (52.528553, 103.8813972), (52.5288963, 103.8813972), (52.529068, 103.8819122), (52.529068, 103.8825989), (52.5292397, 103.8831139), (52.529583, 103.8831139), (52.5302696, 103.8824272), (52.5304413, 103.8819122), (52.5304413, 103.8812256), (52.5306129, 103.8807106), (52.5311279, 103.8805389), (52.5316429, 103.8806248), (52.5319862, 103.8811398)]"
6,7,103.854796,52.512921,"[(52.5160217, 103.8428593), (52.5158501, 103.8432884), (52.5155067, 103.8436317), (52.5155067, 103.8439751), (52.5165367, 103.845005), (52.5167084, 103.84552), (52.5167084, 103.8482666), (52.51688, 103.8487816), (52.51791, 103.8491249), (52.51791, 103.8494682), (52.5175667, 103.8498116), (52.517395, 103.8503265), (52.517395, 103.8510132), (52.5175667, 103.8515282), (52.51791, 103.8518715), (52.5180817, 103.8523865), (52.5180817, 103.8530731), (52.5182533, 103.8535881), (52.5185966, 103.8539314), (52.5187683, 103.8544464), (52.5185966, 103.8549614), (52.5182533, 103.8549614), (52.51791, 103.8546181), (52.5175667, 103.8546181), (52.51688, 103.8553047), (52.5165367, 103.8563347), (52.5161934, 103.856678), (52.5158501, 103.857708), (52.5155067, 103.857708), (52.5151634, 103.8573647), (52.5148201, 103.8573647), (52.5146484, 103.8578796), (52.5148201, 103.8583946), (52.5151634, 103.8587379), (52.5153351, 103.8592529), (52.5153351, 103.8599396), (52.5155067, 103.8604546), (52.5158501, 103.8607979), (52.5161934, 103.8618279), (52.5165367, 103.8621712), (52.5167084, 103.8626862), (52.5167084, 103.8633728), (52.5165367, 103.8638878), (52.5160217, 103.8640594), (52.5139618, 103.8640594), (52.5134468, 103.8638878), (52.5131035, 103.8628578), (52.5127602, 103.8628578), (52.5120735, 103.8635445), (52.5120735, 103.8638878), (52.5124168, 103.8642311), (52.5125885, 103.8647461), (52.5124168, 103.8652611), (52.5119019, 103.8654327), (52.5113869, 103.8652611), (52.5107002, 103.8645744), (52.5103569, 103.8635445), (52.5096703, 103.8628578), (52.5086403, 103.8625145), (52.508297, 103.8614845), (52.5079536, 103.8614845), (52.5076103, 103.8625145), (52.5070953, 103.8626862), (52.5065804, 103.8625145), (52.5064087, 103.8619995), (52.5064087, 103.8599396), (52.506237, 103.8594246), (52.5058937, 103.8590813), (52.505722, 103.8585663), (52.505722, 103.857193), (52.5058937, 103.856678), (52.5069237, 103.8563347), (52.507267, 103.8559914), (52.5076103, 103.8559914), (52.5079536, 103.8563347), (52.5084686, 103.8565063), (52.5089836, 103.8563347), (52.5096703, 103.855648), (52.5096703, 103.8553047), (52.5086403, 103.8549614), (52.5076103, 103.8539314), (52.507267, 103.8539314), (52.5069237, 103.8549614), (52.5064087, 103.8551331), (52.5058937, 103.8549614), (52.505722, 103.8544464), (52.505722, 103.8530731), (52.5055504, 103.8525581), (52.5052071, 103.8522148), (52.5050354, 103.8516998), (52.5052071, 103.8511848), (52.5058937, 103.8504982), (52.5069237, 103.8501549), (52.507267, 103.8498116), (52.5076103, 103.8498116), (52.5079536, 103.8501549), (52.508297, 103.8501549), (52.5084686, 103.8496399), (52.508297, 103.8491249), (52.5079536, 103.8487816), (52.507782, 103.8482666), (52.507782, 103.84758), (52.5079536, 103.847065), (52.5084686, 103.8468933), (52.5091553, 103.8468933), (52.5096703, 103.8467216), (52.5100136, 103.8463783), (52.5105286, 103.8462067), (52.5110435, 103.8463783), (52.5113869, 103.8467216), (52.5119019, 103.8468933), (52.5124168, 103.8467216), (52.5131035, 103.846035), (52.5132751, 103.84552), (52.5132751, 103.8434601), (52.5134468, 103.8429451), (52.5137901, 103.8429451), (52.5141335, 103.8432884), (52.5144768, 103.8432884), (52.5148201, 103.8422585), (52.5153351, 103.8420868), (52.5158501, 103.8421726), (52.5160217, 103.8424301), (52.5160217, 103.8428593)]"
